district_id,total_employment,total_wage_value,total_exposure_value,mean_automatability,State_UT_Code,District_Code,urban_pct,iceberg_index,surface_index,tech_employment,surprise_index,urban_iceberg_index,urban_employment,rural_iceberg_index,rural_employment,industry_hhi,concentration_tier,top_industry_nic,top_industry_share_pct,State_Name,District_Name
12_04,41201866,3349468189033.4814,1715746545798.2012,40.270812616700496,12,4,40.45226130653266,51.22,45.92,79061.0,5.3,48.06,27599575.0,55.18,13602291.0,1138.0,distributed,84,19.0,ARUNACHAL PRADESH,Papum Pare
12_05,22659547,1389698924212.5022,547543689088.5345,28.367336060748094,12,5,84.02777777777779,39.4,0.0,,39.4,37.83,21293292.0,53.83,1366255.0,1036.0,distributed,85,21.4,ARUNACHAL PRADESH,Upper Subansiri
12_06,14607794,1318530221611.6963,648613663911.0648,40.32143737140161,12,6,20.80536912751678,49.19,0.0,,49.19,33.4,5552919.0,54.07,9054875.0,1570.0,moderate,84,24.9,ARUNACHAL PRADESH,West Siang
12_07,40212624,1732296696688.3591,719995185478.2181,28.7473916143512,12,7,84.86055776892431,41.56,45.92,128155.0,-4.36,40.32,36694918.0,47.09,3517706.0,1462.0,distributed,84,22.6,ARUNACHAL PRADESH,East Siang
12_08,17473564,764611961183.9044,360288454687.0478,36.922865161587886,12,8,48.66666666666667,47.12,0.0,,47.12,43.85,12368142.0,51.02,5105422.0,1438.0,distributed,85,26.0,ARUNACHAL PRADESH,Upper Siang
12_09,59574593,2462953447057.883,970239729213.6031,29.322915702649528,12,9,89.30348258706468,39.39,0.0,,39.39,39.89,55734302.0,34.9,3840291.0,1569.0,moderate,84,29.5,ARUNACHAL PRADESH,Changlang
12_10,19780752,1028797853449.2305,397144147232.5042,34.79388930857487,12,10,58.666666666666664,38.6,0.0,,38.6,29.34,14473690.0,49.49,5307062.0,2045.0,moderate,84,35.0,ARUNACHAL PRADESH,Tirap
12_11,10601977,1104947302933.8367,577434115018.7521,35.90142756726862,12,11,71.76470588235294,52.26,0.0,,52.26,52.36,9428001.0,51.28,1173976.0,1548.0,moderate,85,24.2,ARUNACHAL PRADESH,Lower Subansiri
12_12,29810182,1916286629853.4204,886266867078.5413,28.95295051360862,12,12,94.05405405405406,46.25,0.0,,46.25,45.96,28850336.0,52.35,959846.0,1521.0,moderate,85,25.4,ARUNACHAL PRADESH,Kurung Kumey
12_13,7810759,333168289710.0344,138571273979.00906,30.345012940043464,12,13,100.0,41.59,0.0,,41.59,41.59,7810759.0,,,3852.0,concentrated,85,60.3,ARUNACHAL PRADESH,Dibang Valley
12_14,42527600,2368779801364.8315,876005279966.3767,30.090115104168365,12,14,86.90476190476191,36.98,0.0,,36.98,35.95,40893454.0,52.3,1634146.0,1210.0,distributed,75,20.6,ARUNACHAL PRADESH,Lower Dibang Valley
12_15,26055469,1147051360057.7935,463545328578.05194,29.26637265850932,12,15,77.59562841530054,40.41,0.0,,40.41,37.9,23906059.0,52.26,2149410.0,1888.0,moderate,84,37.8,ARUNACHAL PRADESH,Lohit
12_16,1651682,76479803626.0,31578933203.92769,45.39063582545514,12,16,57.14285714285714,41.29,0.0,,41.29,21.09,1370208.0,76.7,281474.0,3255.0,concentrated,84,43.0,ARUNACHAL PRADESH,Anjaw
12_17,6426757,310078201886.0,119225102039.4025,25.829350297740486,12,17,71.42857142857143,38.45,0.0,,38.45,37.62,5476677.0,40.56,950080.0,2300.0,moderate,85,35.9,,
12_18,61022763,1903180491361.3286,456661544224.1497,24.991668426134545,12,18,91.9889502762431,23.99,0.0,,23.99,22.07,58581225.0,50.62,2441538.0,1360.0,distributed,12,19.8,,
12_19,12524248,234027234076.18976,52306788028.72683,23.779459410661875,12,19,100.0,22.35,0.0,,22.35,22.35,12524248.0,,,2138.0,moderate,11,37.3,,
12_20,11784595,630544673863.3324,200752071764.5227,23.734574130930127,12,20,100.0,31.84,0.0,,31.84,31.84,11784595.0,,,2606.0,concentrated,84,43.8,,
12_21,6479789,635769037334.1923,365526027140.5195,33.43402366841927,12,21,100.0,57.49,0.0,,57.49,57.49,6479789.0,,,2539.0,concentrated,35,32.0,,
12_22,3079986,92680138289.0,29862588799.839237,31.290943691754233,12,22,100.0,32.22,0.0,,32.22,32.22,3079986.0,,,2619.0,concentrated,84,35.4,,
13_01,74046616,3625123485489.951,1234465437281.265,24.028573543132293,13,1,93.8388625592417,34.05,0.0,,34.05,34.04,71413975.0,34.58,2632641.0,2419.0,moderate,85,46.5,NAGALAND,Mon
13_02,77984662,5580898079399.434,2915655756443.134,37.39077152538771,13,2,61.88340807174888,52.24,0.0,,52.24,46.25,61156201.0,63.98,16828461.0,2885.0,concentrated,85,50.9,NAGALAND,Mokokchung
13_03,18871795,1003011725770.3333,415966678595.74304,26.121209106779197,13,3,100.0,41.47,0.0,,41.47,41.47,18871795.0,,,4348.0,concentrated,85,63.1,NAGALAND,Zunheboto
13_04,47223375,3066035650302.362,1352166732501.5627,32.94201478063847,13,4,89.54248366013073,44.1,0.0,,44.1,43.01,43057779.0,50.17,4165596.0,1053.0,distributed,85,21.2,NAGALAND,Wokha
13_05,37470105,2741294867332.2,1368659421685.3823,44.69019726513108,13,5,11.347517730496454,49.93,0.0,,49.93,46.59,11816771.0,50.82,25653334.0,1091.0,distributed,85,17.5,NAGALAND,Dimapur
13_06,66162242,4405869135094.886,2312500995960.839,36.49034296291757,13,6,44.95412844036697,52.49,0.0,,52.49,51.62,39313419.0,53.29,26848823.0,2578.0,concentrated,85,46.0,NAGALAND,Phek
13_07,56169309,2072699401867.011,803079277395.9702,26.76692932504885,13,7,79.42583732057416,38.75,0.0,,38.75,34.17,46677948.0,50.24,9491361.0,975.0,distributed,86,17.4,NAGALAND,Tuensang
13_08,34118039,1333925852992.1309,518083785599.35944,26.590070819292954,13,8,89.36170212765957,38.84,0.0,,38.84,35.15,32006263.0,56.86,2111776.0,2266.0,moderate,85,40.8,NAGALAND,Longleng
13_09,28536043,1162566413471.1238,437739036110.6263,25.209331853354378,13,9,55.91397849462365,37.65,0.0,,37.65,21.3,20580286.0,52.05,7955757.0,1298.0,distributed,85,26.2,NAGALAND,Kiphire
13_10,99228622,7889104748113.717,4324933120992.022,36.75824497973544,13,10,47.337278106508876,54.82,0.0,,54.82,49.63,52755016.0,58.31,46473606.0,1320.0,distributed,85,27.4,NAGALAND,Kohima
13_11,15055419,1019439081522.0,473885783892.68524,30.621577624308465,13,11,38.63636363636363,46.48,0.0,,46.48,46.93,9445833.0,45.46,5609586.0,2456.0,moderate,35,40.6,NAGALAND,Peren
13_12,15060537,737960977429.1428,264392359460.6755,33.310729775585656,13,12,100.0,35.83,0.0,,35.83,35.83,15060537.0,,,2232.0,moderate,85,42.1,,
13_13,31994342,2233648571445.1333,1008006917423.7494,33.882695913756905,13,13,67.02127659574468,45.13,45.92,39277.0,-0.79,45.71,27102556.0,41.45,4891786.0,2975.0,concentrated,85,51.4,,
14_01,128856379,6326418031390.561,2351430160422.065,22.971848304993483,14,1,96.73202614379085,37.17,0.0,,37.17,36.44,125810739.0,50.58,3045640.0,1789.0,moderate,85,35.2,MANIPUR,Senapati
14_02,42718753,2150119568674.9104,494228978823.5955,22.310786618923203,14,2,71.65775401069519,22.99,0.0,,22.99,20.18,36498094.0,39.58,6220659.0,1201.0,distributed,11,20.3,MANIPUR,Tamenglong
14_03,88368166,7753504891429.593,4143973643702.683,33.65974264200191,14,3,88.54166666666666,53.45,0.0,,53.45,50.75,82549831.0,69.34,5818335.0,2700.0,concentrated,85,44.8,MANIPUR,Churachandpur
14_04,69707088,4582132463182.358,1655664843848.6973,29.785269383453553,14,4,40.10989010989011,36.13,45.92,231960.0,-9.79,34.2,43609827.0,39.68,26097261.0,1898.0,moderate,84,31.6,MANIPUR,Bishnupur
14_05,165059947,8751293734870.675,3243887438400.712,27.607607291926637,14,5,39.68058968058968,37.07,68.05,704800.0,-30.98,36.09,105359689.0,38.74,59700258.0,1536.0,moderate,85,33.7,MANIPUR,Thoubal
14_06,165264688,11436832642498.389,5623847124249.094,37.9348562386666,14,6,15.959409594095941,49.17,45.92,192450.0,3.25,39.71,60544381.0,52.93,104720307.0,1450.0,distributed,84,28.8,MANIPUR,Imphal West
14_07,131956854,8047123480302.608,3274170154872.5923,30.760338911687803,14,7,48.939641109298535,40.69,62.05,372094.0,-21.36,38.93,96570327.0,45.29,35386527.0,1492.0,distributed,84,32.7,MANIPUR,Imphal East
14_08,32638680,1898075190983.5842,699621809106.3086,32.37078411579424,14,8,51.2,36.86,0.0,,36.86,32.77,23608931.0,43.64,9029749.0,1147.0,distributed,84,19.8,MANIPUR,Ukhrul
14_09,39270625,2687687446677.9165,1279218558971.6777,28.991801691535102,14,9,79.16666666666666,47.6,0.0,,47.6,42.25,32399021.0,61.32,6871604.0,1298.0,distributed,85,22.4,MANIPUR,Chandel
14_10,13531734,349706138644.2405,132643532970.47276,28.576357839122746,14,10,100.0,37.93,0.0,,37.93,37.93,13531734.0,,,1510.0,moderate,46,22.6,,
14_11,18122429,1143523461363.7,318749527494.2782,20.776529986854726,14,11,100.0,27.87,0.0,,27.87,27.87,18122429.0,,,2226.0,moderate,85,38.5,,
14_12,17346498,778557476724.151,155536355363.7449,18.815448715196833,14,12,100.0,19.98,0.0,,19.98,19.98,17346498.0,,,2338.0,moderate,11,38.6,,
14_13,28681780,1473647979335.4133,467200023769.7302,22.00030575337512,14,13,91.42857142857143,31.7,0.0,,31.7,31.93,27799200.0,26.66,882580.0,2590.0,concentrated,84,36.5,,
15_01,19092297,1877350489048.5,826691749566.524,35.8247494522083,15,1,54.263565891472865,44.04,0.0,,44.04,40.87,13511556.0,49.89,5580741.0,2269.0,moderate,85,39.1,MIZORAM,Mamit
15_02,23089730,2245560837048.95,998402671483.1506,36.36076850217868,15,2,23.0,44.46,0.0,,44.46,49.98,8954680.0,40.16,14135050.0,1581.0,moderate,85,30.3,MIZORAM,Kolasib
15_03,88357583,8766978520885.207,4296032371322.755,40.5835495676521,15,3,16.615698267074414,49.0,45.92,87530.0,3.08,43.74,27881588.0,50.76,60475995.0,1551.0,moderate,85,26.0,MIZORAM,Aizawl
15_04,39989191,3342402794310.7217,1434175266144.4402,35.270131113818216,15,4,33.22784810126582,42.91,0.0,,42.91,35.87,19338689.0,47.93,20650502.0,1377.0,distributed,85,22.4,MIZORAM,Champhai
15_05,12589059,1307186187769.4,566807518248.0396,34.63370274413549,15,5,62.5,43.36,0.0,,43.36,41.79,9522613.0,48.07,3066446.0,2361.0,moderate,85,39.0,MIZORAM,Serchhip
15_06,60175692,5218737483683.71,2438252991996.744,35.59691581799593,15,6,38.98635477582846,46.72,0.0,,46.72,42.14,36273787.0,51.76,23901905.0,1940.0,moderate,85,37.4,MIZORAM,Lunglei
15_07,42524619,2400948622753.6025,817080612935.755,27.162287906766657,15,7,83.65758754863813,34.03,0.0,,34.03,30.13,38554928.0,51.88,3969691.0,1802.0,moderate,85,30.4,MIZORAM,Lawngtlai
15_08,17902322,1343814688066.5667,581494205943.9937,30.915809998003944,15,8,53.383458646616546,43.27,0.0,,43.27,40.31,12307752.0,48.42,5594570.0,2307.0,moderate,85,43.5,MIZORAM,Saiha
16_01,258108992,13325027782870.03,6783428029016.925,40.14248890716624,16,1,36.08391608391609,50.91,0.0,,50.91,39.47,154972533.0,57.07,103136459.0,1001.0,distributed,84,18.3,TRIPURA,West Tripura
16_02,118840625,5355153881202.637,2279428213150.6836,31.235902380967907,16,2,85.27131782945736,42.57,0.0,,42.57,41.59,107414394.0,48.11,11426231.0,2018.0,moderate,47,32.6,TRIPURA,South Tripura
16_03,253869842,8802574668435.14,3583302947579.6377,30.28256396937826,16,3,97.36263736263736,40.71,0.0,,40.71,40.77,252417858.0,35.86,1451984.0,1914.0,moderate,84,30.1,TRIPURA,Dhalai
16_04,163475381,6886203631201.408,2960362291952.5737,32.900176992214575,16,4,80.93994778067885,42.99,45.92,82172.0,-2.93,39.05,143559801.0,58.78,19915580.0,1758.0,moderate,47,31.4,TRIPURA,North Tripura
16_05,83435562,4226971790905.5415,1995296501161.913,37.60145684428264,16,5,50.66079295154186,47.2,45.92,193396.0,1.28,36.27,57431416.0,57.37,26004146.0,2082.0,moderate,84,33.8,TRIPURA,Unakoti
16_06,157525687,6404853953885.983,2278303613589.654,28.22018673907437,16,6,88.6861313868613,35.57,45.92,351537.0,-10.35,34.66,151074050.0,52.63,6451637.0,1205.0,distributed,47,19.2,TRIPURA,Khowai
16_07,245890248,9664270616628.203,3305198016528.994,29.24194572520556,16,7,88.03738317757009,34.2,0.0,,34.2,32.9,227056542.0,44.28,18833706.0,1097.0,distributed,47,24.6,TRIPURA,Sepahijala
16_08,147745349,5826476503587.319,1958794561244.3977,29.970778595604706,16,8,73.92638036809815,33.62,0.0,,33.62,29.78,120201767.0,46.95,27543582.0,1131.0,distributed,84,21.0,TRIPURA,Gomati
17_01,195593858,7433894639695.574,2391246976860.215,28.148373817252498,17,1,81.35593220338984,32.17,0.0,,32.17,29.53,180099886.0,44.82,15493972.0,1621.0,moderate,85,31.1,MEGHALAYA,West Garo Hills
17_02,75171292,3719952745461.2207,1323960615716.92,25.456665890630283,17,2,77.12765957446808,35.59,0.0,,35.59,30.86,64596901.0,51.13,10574391.0,3078.0,concentrated,85,52.2,MEGHALAYA,East Garo Hills
17_03,42669558,1970878958878.899,543500284318.0541,22.936023622866582,17,3,100.0,27.58,0.0,,27.58,27.58,42669558.0,,,1327.0,distributed,12,20.1,MEGHALAYA,South Garo Hills
17_04,57448159,1290591320833.538,411471616725.91724,26.41988783539198,17,4,72.5,31.88,62.99,292334.0,-31.11,21.61,48823289.0,56.94,8624870.0,1314.0,distributed,85,25.2,MEGHALAYA,West Khasi Hills
17_05,93254547,3574042989479.907,1498982337967.489,31.70738117343401,17,5,62.737642585551335,41.94,0.0,,41.94,36.63,74397885.0,51.15,18856662.0,1729.0,moderate,84,35.6,MEGHALAYA,Ribhoi
17_06,301015208,15802185602368.45,7938480305554.011,37.5533752491992,17,6,41.687344913151364,50.24,61.37,646987.0,-11.13,39.91,198961020.0,56.36,102054188.0,1412.0,distributed,84,29.0,MEGHALAYA,East Khasi Hills
17_08,51044547,1463672457324.5044,348823002739.99603,22.67651160422411,17,8,100.0,23.83,0.0,,23.83,23.83,51044547.0,,,1896.0,moderate,12,26.8,,
17_09,94710101,4185442382983.44,1024278015124.8418,22.65314194371933,17,9,100.0,24.47,0.0,,24.47,24.47,94710101.0,,,1588.0,moderate,12,28.8,,
17_10,59238071,1091724294961.1666,304623424127.2928,24.661475631798417,17,10,100.0,27.9,0.0,,27.9,27.9,59238071.0,,,1605.0,moderate,85,30.4,,
17_11,97393536,2874480617615.529,801124465404.9781,25.591128548106923,17,11,100.0,27.87,0.0,,27.87,27.87,97393536.0,,,1650.0,moderate,85,32.8,,
17_12,58406952,1957101086930.4985,1014149139573.089,30.006120376948335,17,12,100.0,51.82,0.0,,51.82,51.82,58406952.0,,,2407.0,moderate,84,41.3,,
17_13,69791078,1393586160026.4028,489648384969.073,25.885738908807443,17,13,100.0,35.14,0.0,,35.14,35.14,69791078.0,,,1652.0,moderate,46,34.0,,
18_01,352668128,16264579286646.797,4978457997339.627,25.951863627028832,18,1,83.6734693877551,30.61,58.73,1766882.0,-28.12,25.6,325377690.0,58.48,27290438.0,2008.0,moderate,85,30.6,ASSAM,Kokrajhar
18_02,611606416,25517019246140.6,6649306135641.225,23.97652214828773,18,2,82.6086956521739,26.06,0.0,,26.06,22.64,563933650.0,47.99,47672766.0,1560.0,moderate,85,26.0,ASSAM,Dhubri
18_03,128843536,5141101754180.367,1475339311526.8013,26.005522985961495,18,3,70.0,28.7,0.0,,28.7,19.46,103917667.0,48.14,24925869.0,1318.0,distributed,11,19.7,ASSAM,Goalpara
18_04,417314511,17012643295978.309,5372913647448.383,26.141198831551506,18,4,81.11587982832617,31.58,0.0,,31.58,28.61,385955366.0,51.05,31359145.0,1423.0,distributed,85,22.6,ASSAM,Barpeta
18_05,280621059,11302691652484.033,4034535922140.259,31.899028355792318,18,5,91.6030534351145,35.7,0.0,,35.7,34.79,269591980.0,49.86,11029079.0,1453.0,distributed,47,27.0,ASSAM,Morigaon
18_06,654784235,28194469844192.617,12564479327172.783,33.87365408473912,18,6,76.3586956521739,44.56,0.0,,44.56,38.86,554544903.0,60.15,100239332.0,1317.0,distributed,47,28.4,ASSAM,Nagaon
18_07,399360936,12850411065949.566,4541154652081.732,31.00270080522141,18,7,82.5136612021858,35.34,0.0,,35.34,36.8,346009489.0,26.12,53351447.0,1138.0,distributed,47,25.6,ASSAM,Sonitpur
18_08,308576057,13202931278034.412,5051048806343.911,30.514606480447288,18,8,87.6923076923077,38.26,0.0,,38.26,32.2,290744002.0,61.39,17832055.0,1008.0,distributed,85,19.1,ASSAM,Lakhimpur
18_09,292734414,11101798637419.844,3769699150983.3374,29.54922674349362,18,9,86.8421052631579,33.96,0.0,,33.96,26.8,278592985.0,69.92,14141429.0,1048.0,distributed,85,21.0,ASSAM,Dhemaji
18_10,815052115,27374735168013.945,9034674895441.281,30.941529107212983,18,10,70.87155963302753,33.0,68.05,1209408.0,-35.05,21.49,708768553.0,58.07,106283562.0,871.0,distributed,12,18.0,ASSAM,Tinsukia
18_11,618621053,18161879139053.137,5499138783569.054,29.371237619366838,18,11,72.13541666666666,30.28,0.0,,30.28,27.01,544468183.0,45.14,74152870.0,945.0,distributed,47,22.4,ASSAM,Dibrugarh
18_12,252608954,7871284915986.025,3804255490843.749,28.8789385692801,18,12,85.84070796460178,48.33,0.0,,48.33,47.06,237623350.0,58.61,14985604.0,1970.0,moderate,85,29.6,ASSAM,Sivasagar
18_13,243886640,9612439204532.6,4070820728897.2207,32.23473079116994,18,13,62.857142857142854,42.35,0.0,,42.35,35.9,210778097.0,60.3,33108543.0,1078.0,distributed,47,20.4,ASSAM,Jorhat
18_14,383231958,18842356495467.984,10012656739050.354,31.96776362509502,18,14,76.27906976744187,53.14,0.0,,53.14,54.07,346002347.0,50.76,37229611.0,1840.0,moderate,85,28.6,ASSAM,Golaghat
18_15,435818414,12599202734038.057,4178899674098.601,27.645140210421363,18,15,91.42857142857143,33.17,0.0,,33.17,31.59,417314567.0,48.66,18503847.0,1665.0,moderate,47,34.6,ASSAM,Karbi Anglong
18_16,79736487,3168727378438.4336,952922657177.1217,30.454327160707518,18,16,72.91666666666666,30.07,0.0,,30.07,24.14,69914945.0,57.76,9821542.0,1725.0,moderate,47,31.3,ASSAM,Dima Hasao
18_17,566954695,26107250106636.35,10568169313979.852,37.165659339703744,18,17,72.82608695652173,40.48,0.0,,40.48,37.59,476596570.0,49.17,90358125.0,1466.0,distributed,47,32.3,ASSAM,Cachar
18_18,421395809,17987256244206.82,7332835546853.521,34.9752416004259,18,18,81.10236220472441,40.77,0.0,,40.77,37.64,380897287.0,61.76,40498522.0,1792.0,moderate,47,34.2,ASSAM,Karimganj
18_19,211411597,8717715787416.555,3470497591430.023,36.99352980104965,18,19,88.11881188118812,39.81,0.0,,39.81,36.67,193412845.0,53.92,17998752.0,2302.0,moderate,47,38.6,ASSAM,Hailakandi
18_20,232973200,11889535871788.717,4747379451065.306,34.80510217068075,18,20,59.82142857142857,39.93,0.0,,39.93,30.46,154821398.0,50.57,78151802.0,1162.0,distributed,47,26.9,ASSAM,Bongaigaon
18_21,124154730,5524900864725.413,1515217023799.6167,24.651993944255363,18,21,81.0126582278481,27.43,58.73,130100.0,-31.3,26.67,117534083.0,41.18,6620647.0,3009.0,concentrated,85,45.2,ASSAM,Chirang
18_22,636982272,30229324484366.69,13213102658067.656,30.572976760596145,18,22,85.21739130434783,43.71,0.0,,43.71,43.5,601061295.0,47.07,35920977.0,1466.0,distributed,45,27.5,ASSAM,Kamrup
18_23,275681014,26164291979761.6,14190405677109.309,43.65604308160224,18,23,6.008583690987124,54.24,68.05,462167.0,-13.81,21.27,27121329.0,55.29,248559685.0,646.0,distributed,47,14.1,ASSAM,Kamrup Metropolitan
18_24,181997950,9321429780430.416,4408161438129.094,33.54688944283732,18,24,100.0,47.29,0.0,,47.29,47.29,181997950.0,,,2141.0,moderate,85,36.6,ASSAM,Nalbari
18_25,359228883,12406195126157.666,3420751859186.2637,26.11662348653871,18,25,100.0,27.57,0.0,,27.57,27.57,359228883.0,,,1157.0,distributed,47,20.2,ASSAM,Baksa
18_26,206726726,8278632496657.08,2680738739318.3213,27.676839919605513,18,26,89.51612903225806,32.38,0.0,,32.38,31.57,195585539.0,47.37,11141187.0,876.0,distributed,47,18.2,ASSAM,Darrang
18_27,417423652,15138089156139.734,5760425186569.056,27.61492084672071,18,27,87.79342723004694,38.05,0.0,,38.05,34.57,389747321.0,58.08,27676331.0,1200.0,distributed,85,24.4,ASSAM,Udalguri
18_28,195060998,6154594994577.36,3238617750029.467,34.14472371706287,18,28,78.63247863247864,52.62,0.0,,52.62,53.24,173942884.0,48.51,21118114.0,1500.0,distributed,47,30.7,ASSAM,Hojai
18_29,57504653,1398159689317.9666,494145529029.2249,25.9323291607595,18,29,100.0,35.34,0.0,,35.34,35.34,57504653.0,,,3655.0,concentrated,47,56.1,ASSAM,West Karbi Anglong
18_30,187942093,11128853416284.86,4804796482022.2705,32.02747882932773,18,30,100.0,43.17,0.0,,43.17,43.17,187942093.0,,,2394.0,moderate,85,44.9,ASSAM,Charaideo
18_31,107588124,4271096906454.563,1038088633336.139,24.885272819777082,18,31,100.0,24.3,0.0,,24.3,24.3,107588124.0,,,1595.0,moderate,11,25.1,ASSAM,South Salmara Mankachar
18_32,362430598,11466972414656.438,3487567868723.9365,25.204010173903818,18,32,100.0,30.41,0.0,,30.41,30.41,362430598.0,,,1292.0,distributed,47,23.0,ASSAM,Biswanath
18_33,91432695,3149496366391.5,1496025438258.1404,30.669740503092022,18,33,100.0,47.5,0.0,,47.5,47.5,91432695.0,,,5358.0,concentrated,47,72.4,ASSAM,Majuli
19_01,737649746,28239526241532.83,13290120205284.432,34.344400487581645,19,1,39.94082840236686,47.06,45.92,4552943.0,1.14,30.95,433980543.0,55.6,303669203.0,1059.0,distributed,85,20.1,WEST BENGAL,Darjiling
19_02,965962647,23394791227829.43,7174160711416.562,28.981275926976302,19,2,61.12759643916914,30.67,0.0,,30.67,27.78,740403198.0,38.97,225559449.0,872.0,distributed,85,17.5,WEST BENGAL,Jalpaiguri
19_03,1254713304,32128067640014.57,11966258521021.377,29.572478692117798,19,3,81.72043010752688,37.25,0.0,,37.25,32.84,1168485971.0,58.24,86227333.0,949.0,distributed,85,16.8,WEST BENGAL,Koch Bihar
19_04,910024972,26165713693034.81,7760958505063.734,27.197371510410896,19,4,87.98283261802575,29.66,0.0,,29.66,27.77,828053005.0,43.53,81971967.0,1532.0,moderate,47,30.6,WEST BENGAL,Uttar Dinajpur
19_05,661035239,27654200610605.766,8088369224599.212,25.487735676919506,19,5,95.73170731707317,29.25,0.0,,29.25,26.12,645598708.0,66.43,15436531.0,1293.0,distributed,47,24.9,WEST BENGAL,Dakshin Dinajpur
19_06,1206373467,55182113077745.24,20833629686543.785,27.068004009148872,19,6,86.90476190476191,37.75,0.0,,37.75,29.13,1091913200.0,61.71,114460267.0,1396.0,distributed,86,29.1,WEST BENGAL,Maldah
19_07,2215694350,83932931616769.25,32537017568690.875,30.651446211139017,19,7,68.0,38.77,0.0,,38.77,34.42,1678510644.0,49.37,537183706.0,1761.0,moderate,85,35.3,WEST BENGAL,Murshidabad
19_08,1343687921,38269947862199.78,13676634280826.055,25.813869731150536,19,8,86.90807799442896,35.74,0.0,,35.74,34.1,1243670784.0,48.21,100017137.0,1391.0,distributed,47,32.5,WEST BENGAL,Birbhum
19_09,1915559831,70945794788510.67,25836080284882.52,27.45898023063482,19,9,79.1907514450867,36.42,0.0,,36.42,30.54,1669322399.0,53.3,246237432.0,1286.0,distributed,85,25.6,WEST BENGAL,Purba Barddhaman
19_10,1593687035,54130879303770.266,21815446182185.945,32.25911902229909,19,10,51.69660678642715,40.3,0.0,,40.3,31.91,1049958359.0,50.43,543728676.0,788.0,distributed,47,17.7,WEST BENGAL,Nadia
19_11,3503912089,232312037293940.4,122054461958612.17,37.89945379040405,19,11,26.112026359143325,52.54,67.93,147055615.0,-15.39,26.2,1434318778.0,58.22,2069593311.0,1655.0,moderate,62,37.8,WEST BENGAL,North Twenty Four Parganas
19_12,1631468844,57423762651781.72,21531597001129.31,32.81607938668375,19,12,45.57692307692307,37.5,68.05,969159.0,-30.55,28.69,1122395698.0,48.09,509073146.0,608.0,distributed,85,12.3,WEST BENGAL,Hugli
19_13,1234261411,48309946406559.12,23380755949563.156,29.747741831681967,19,13,77.35849056603774,48.4,0.0,,48.4,45.44,1072336435.0,59.08,161924976.0,1992.0,moderate,85,40.3,WEST BENGAL,Bankura
19_14,896073835,28159585287878.305,11115981428888.926,29.758094977574174,19,14,75.30864197530865,39.47,0.0,,39.47,35.24,714456239.0,50.03,181617596.0,1425.0,distributed,85,32.3,WEST BENGAL,Puruliya
19_15,1223085073,59604096058355.53,27353294179681.074,38.3896763216761,19,15,12.177121771217712,45.89,66.39,5119723.0,-20.5,30.47,243023910.0,48.15,980061163.0,612.0,distributed,47,14.3,WEST BENGAL,Haora
19_16,1309803649,103090497740818.55,58591790666847.48,45.460559533112,19,16,0.0,56.84,67.53,23502728.0,-10.69,,,56.84,1309803649.0,601.0,distributed,47,10.9,WEST BENGAL,Kolkata
19_17,2589364368,86138801599048.98,30299308669558.902,30.15176466897626,19,17,61.55844155844156,35.17,0.0,,35.17,32.38,1970781984.0,42.67,618582384.0,742.0,distributed,85,18.4,WEST BENGAL,South Twenty Four Parganas
19_18,1274689084,48076234807759.48,18211901188388.875,26.94338653724814,19,18,87.32394366197182,37.88,0.0,,37.88,33.72,1191214148.0,62.03,83474936.0,1240.0,distributed,85,24.3,WEST BENGAL,Paschim Medinipur
19_19,2033182518,83997193279078.38,22079099922406.152,25.441502462461084,19,19,90.63829787234042,26.29,68.05,761216.0,-41.76,25.83,1962240359.0,34.5,70942159.0,1368.0,distributed,47,24.8,WEST BENGAL,Purba Medinipur
19_20,397331028,14109388388312.959,5703648135462.441,30.863768248554056,19,20,69.62962962962963,40.42,45.92,1797744.0,-5.5,22.6,319243868.0,57.81,78087160.0,1114.0,distributed,85,19.1,WEST BENGAL,Alipurduar
19_21,58893770,3546866330772.0,1796909036592.5686,30.039666161829604,19,21,100.0,50.66,0.0,,50.66,50.66,58893770.0,,,5949.0,concentrated,84,76.4,WEST BENGAL,Kalimpong
19_22,401746992,12214861281028.09,4598101802065.695,29.109032434491006,19,22,80.34188034188034,37.64,0.0,,37.64,32.04,370779649.0,61.58,30967343.0,1492.0,distributed,85,30.5,WEST BENGAL,Jhargram
19_23,901638950,52878190531496.87,24231151140765.918,37.79925577040017,19,23,13.082039911308204,45.82,0.0,,45.82,37.51,221444334.0,47.47,680194616.0,1038.0,distributed,47,21.7,WEST BENGAL,Paschim Barddhaman
20_01,551760307,10768627277012.2,4300986478346.563,27.5803963896571,20,1,94.73684210526315,39.94,0.0,,39.94,40.84,535406297.0,21.21,16354010.0,1889.0,moderate,47,25.6,JHARKHAND,Garhwa
20_02,188933301,4872834578812.15,1607547735690.927,30.797563956816333,20,2,100.0,32.99,0.0,,32.99,32.99,188933301.0,,,1425.0,distributed,43,21.4,JHARKHAND,Chatra
20_03,186448482,10415301375909.855,4271627275862.275,36.99535362037985,20,3,62.0253164556962,41.01,0.0,,41.01,41.84,121424607.0,39.65,65023875.0,1952.0,moderate,47,28.8,JHARKHAND,Kodarma
20_04,350040447,11393221764265.246,3747091466220.2705,27.263333080273775,20,4,74.71264367816092,32.89,45.92,1930430.0,-13.03,30.97,316621813.0,42.26,33418634.0,1074.0,distributed,85,22.4,JHARKHAND,Giridih
